LAMMPS data file via write_data, version 23 Jun 2022, timestep = 15000

864 atoms
1 atom types

-0.1939597107162043 10.271536859011336 xlo xhi
-0.1939597107162043 10.271536859011336 ylo yhi
-0.1939597107162043 10.271536859011336 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Atoms # atomic

600 1 1.7312970160384373 0.8457275184696074 1.720999361037074 1 0 1
832 1 -0.16012413065982314 0.397209065490705 2.134148777412987 1 1 1
85 1 0.03584372459562485 -0.03348620092448559 0.4377779199818454 1 1 0
718 1 2.1781578828888337 9.989822790130436 9.826792254465946 1 0 0
534 1 4.412293326079543 1.1518243857483113 -0.06829971886912428 -1 0 0
722 1 4.3944309359168505 0.45076738059258603 2.720352393618661 0 0 1
46 1 5.464260787337622 0.3228535382868729 1.6366767210710644 0 0 0
183 1 5.317183381644266 1.1845298416137817 1.0372428244243526 0 0 0
293 1 4.258744187056038 1.4299632939316063 0.9917656869575733 -1 0 1
828 1 6.277243786603495 0.9510014475699469 1.3886334010762276 0 1 1
194 1 8.257708425013877 0.9474966488708692 0.6728905259574781 -1 1 1
509 1 9.345595802581878 -0.003413822930668331 0.4756735569102938 -1 1 1
451 1 8.272753542546706 0.26931012660006215 9.234671908515931 0 0 -1
265 1 9.16915310681157 10.189302095694543 1.6824504708863381 -1 0 1
129 1 2.118641324834473 0.7901456286037614 10.132934495027708 0 1 -1
150 1 1.4629695271949676 1.320875293091688 0.7033463856699173 0 0 0
782 1 2.370526512090785 1.4842042481256559 8.937782857609566 0 0 0
407 1 0.573399335635557 1.0410271972967968 0.40845252904524154 0 1 1
745 1 2.3471040898027358 1.3142670758214312 2.939598216776331 -1 0 0
431 1 2.518915652308025 2.498723392599753 0.447820407973686 0 1 0
113 1 4.246745564508723 3.3207147852280614 -0.1722476433779052 0 1 0
103 1 3.7012045316197653 2.475994895679347 0.33978927488680843 -1 1 0
142 1 5.012402261984808 2.241686657341925 1.317503002938272 0 1 0
496 1 4.643287688793038 2.9776130632963804 1.9087000890963135 0 0 1
677 1 5.76340922887726 2.75507931929118 10.141034314531165 0 0 -1
559 1 6.006775555331312 3.0151779297895973 1.3183669488852445 0 0 1
420 1 8.575813456560379 1.9841752843035894 0.37864092317262094 1 1 0
702 1 8.456003882541527 0.717177073275415 2.2443897771685304 -1 1 0
424 1 7.743670779909981 2.5449085833139065 0.8920631543218808 0 0 0
136 1 8.75793017606544 2.824731587217383 9.776238474422192 0 1 -1
65 1 9.154104089980212 1.1337505350650257 1.0524846563468888 0 0 -1
141 1 9.92638541682418 0.9698209088362029 0.30674838560197565 0 0 0
592 1 9.413096639257276 2.715921787451294 0.2514540925647042 0 0 1
166 1 0.7425642278663918 0.7803922510510418 9.905259897415387 1 0 -1
644 1 0.6318693865461289 1.9687907408614207 10.164581576616515 1 0 0
423 1 1.7360675100477359 3.1657233338816813 9.99709442922236 1 0 -1
465 1 2.8568602868939137 2.5489842776724574 1.5125368570537274 0 0 1
210 1 3.950352480026608 4.0634464906527334 1.8058613319498018 1 0 0
263 1 3.071689629562205 3.5955834810135414 -0.009487778364985239 1 0 0
804 1 4.9661891749736 4.145354654762189 0.9848006649997033 0 0 1
44 1 3.54933151654196 4.2849091496760385 0.40638840086341477 1 0 0
224 1 3.8072551789013143 3.3069315296529216 1.0077655447694664 0 0 0
107 1 6.298030194840313 5.983570701388619 0.6311190273016343 0 0 0
717 1 4.67309510899575 4.502846021167091 0.06032646785896831 1 0 1
361 1 5.777882376757282 3.755647609819988 0.2665344184159019 -1 0 0
766 1 6.437420986986958 4.9145523719526425 0.5050639584265103 1 -1 1
732 1 8.232838203379547 3.355974835415071 0.21478055426864318 -1 0 1
217 1 6.960303892811838 3.583993593067129 1.6863457608074603 -1 1 0
520 1 5.144780534975919 6.235835924908009 0.12731476486926532 0 0 0
226 1 8.973601717010036 2.4872910124159033 8.807310904353221 0 0 -1
632 1 8.063444253064437 2.74043246261955 2.133873338748179 0 0 0
641 1 10.266428088476893 3.427282011504205 -0.029304907459552446 0 0 1
797 1 8.771021311580034 2.7912074301082184 1.3607315224566665 -1 0 1
402 1 0.6293903802133402 4.481524946928805 -0.17410517974600292 1 0 0
102 1 3.4920700611922078 5.333729142089965 1.661284856688919 0 1 0
823 1 1.6438657445508906 4.752476761465735 0.8627457884147712 0 0 1
653 1 3.1272712963427427 5.133527754381634 0.739645365381805 0 0 1
100 1 4.3421477945052835 5.203626077857334 0.9323547190412933 0 0 0
514 1 3.2341744825619227 6.470271048821905 0.6379979637700318 0 0 1
386 1 4.745236290201424 4.954886611779992 1.8509210622863077 -1 1 0
426 1 6.198477133614744 5.857527808318436 9.62683125267945 0 0 -1
381 1 4.105695571903594 6.4183422583391305 -0.018387769020858345 1 0 0
95 1 7.316904120665526 6.508360313696675 0.37221016026726633 0 0 0
735 1 9.280817802904908 5.346004064407517 0.9571802748120295 -1 -1 2
697 1 8.536403160421585 4.19432420410904 1.7219309425081868 -1 0 1
64 1 9.11969534420613 7.296963430407918 0.8429345270735973 0 0 -1
172 1 8.462356256523433 5.526309622990401 0.29880630922269535 0 0 0
599 1 10.10273866662913 4.924948014003899 10.127685854819852 0 0 0
744 1 0.061982801217505684 5.763291730129425 0.9240477800248411 0 -1 1
585 1 0.6210947129480581 4.969273372243796 0.7355224084184745 0 0 1
29 1 0.7077477288798667 6.727015538550182 0.40589000825468224 0 0 0
530 1 2.048201337195276 8.995526114346085 1.8810579354144614 0 0 0
719 1 4.156827471164598 7.092649962570732 8.74012159804505 1 0 0
